vehicle_id,trip_id,tyre_id,axle_type,odometer_km,ambient_temp_c,vehicle_speed_kmph,pressure_kpa,temperature_c,load_kg,deformation_mm,tread_depth_mm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,rotational_speed_rpm,pressure_deviation_pct,temp_rise_rate_c_per_min,load_ratio_pct,load_pressure_ratio,tread_wear_pct,injected_scenario,tyre_health_score,risk_class,dominant_fault
75,1,FR,steer,165709.0,26.23,51.52,735.74,61.49,2034.39,12.93,0.3,-0.0482,-0.0052,0.9528,-0.824,-0.045,1609.327,0.039,267.89,-2.94,0.694,59.83,276.51,98.33,normal,70.79,Watch,tread_wear
154,7,RRO,drive,237809.4,26.06,90.22,693.12,74.36,1006.24,8.71,0.3,0.0345,-0.0223,1.0375,2.062,1.268,2874.643,0.0321,479.23,0.6,-0.088,50.31,145.18,98.33,normal,68.74,Watch,tread_wear
231,7,FR,steer,191344.6,33.67,100.0,765.69,87.96,2382.31,11.6,0.3,-0.0132,-0.0336,0.9221,-2.177,0.921,3121.636,0.0496,518.89,1.02,0.458,70.07,311.13,98.33,normal,55.92,Warning,tread_wear
25,1,RLI,drive,58692.0,27.0,55.31,729.05,65.17,1526.18,7.84,11.546,-0.0146,-0.0116,0.9226,2.841,1.397,1765.079,0.046,295.83,5.81,-0.099,76.31,209.34,35.86,normal,92.74,Healthy,none
60,1,RLO,drive,117635.0,10.38,37.25,657.5,45.83,1250.97,8.42,7.3,-0.0236,0.0173,1.0948,-3.669,-0.831,1188.285,0.0573,197.61,-4.57,1.614,62.55,190.26,59.45,normal,94.34,Healthy,pressure
34,6,FR,steer,166911.4,24.41,78.39,738.26,71.31,2695.08,10.87,1.109,-0.0211,-0.0485,1.0171,-1.429,3.249,2442.559,0.0321,408.93,-2.6,-0.152,79.27,365.06,93.84,normal,79.31,Watch,tread_wear
16,1,RRO,drive,71024.7,21.23,38.89,694.53,52.44,1294.81,6.46,11.016,0.0364,0.0364,1.0734,0.34,1.279,1239.744,0.0518,206.07,0.8,1.692,64.74,186.43,38.8,normal,97.19,Healthy,none
26,2,FL,steer,236714.8,23.44,75.85,729.85,75.5,3016.23,8.24,0.3,-0.0374,0.0773,0.9923,1.713,0.238,2363.399,0.0498,395.46,-3.71,0.625,88.71,413.27,98.33,normal,63.5,Watch,tread_wear
238,1,FL,steer,156022.9,26.24,18.87,807.36,57.78,2206.88,7.14,0.3,0.0031,-0.0334,1.0298,1.165,-2.264,587.216,0.0259,97.45,6.51,-0.039,64.91,273.34,98.33,normal,67.53,Watch,tread_wear
132,5,FR,steer,125307.9,21.21,24.19,748.06,103.06,3132.56,11.42,6.892,0.0756,-0.0011,1.0033,0.26,-1.911,757.093,0.0437,123.57,-1.31,8.638,92.13,418.76,61.71,overheating,63.36,Watch,temperature
157,4,RRI,drive,161332.1,21.69,70.92,705.64,66.62,1643.4,6.6,3.65,-0.0286,-0.1059,0.9195,-0.251,-2.113,2255.379,0.0785,373.54,2.41,0.704,82.17,232.9,79.72,normal,100.0,Healthy,none
152,2,RRI,drive,146306.8,27.19,58.46,686.96,64.53,1136.66,8.19,3.674,-0.0169,-0.0522,1.0641,1.459,-4.061,1863.583,0.0487,311.2,-0.3,0.675,56.83,165.46,79.59,normal,98.47,Healthy,none
6,1,RRI,drive,233593.2,28.16,66.76,660.04,61.01,1611.43,12.57,0.3,0.1124,0.0309,0.99,1.488,-2.663,2119.875,0.0675,352.77,-4.2,0.057,80.57,244.14,98.33,normal,64.74,Watch,tread_wear
198,1,RLI,drive,285643.3,21.97,54.25,635.44,55.41,1105.18,7.6,0.3,-0.04,0.0459,0.9841,-2.717,2.471,1731.786,0.0363,288.73,-7.77,1.008,55.26,173.92,98.33,normal,61.67,Watch,tread_wear
150,8,RRO,drive,96605.2,27.01,27.47,727.31,54.68,1697.62,11.97,9.429,-0.0174,-0.0066,0.9037,-1.094,-0.667,872.075,0.0566,147.38,5.56,0.105,84.88,233.41,47.62,normal,94.04,Healthy,none
193,3,RLI,drive,110420.8,32.52,68.97,690.61,74.61,1143.89,7.93,8.973,0.0347,-0.0162,0.9599,-3.618,1.397,2194.7,0.032,366.38,0.23,2.339,57.19,165.64,50.15,normal,94.76,Healthy,none
156,8,RLI,drive,185688.8,36.37,44.44,670.02,68.65,1048.71,10.45,2.695,-0.0015,0.0766,0.9547,-0.568,-2.094,1414.059,0.0514,236.42,-2.75,0.576,52.44,156.52,85.03,normal,94.83,Healthy,none
7,2,FL,steer,221292.3,39.27,74.2,739.28,81.74,2595.16,8.94,0.3,-0.0555,-0.0249,1.0268,0.92,-0.02,2315.073,0.0383,387.87,-2.47,0.284,76.33,351.04,98.33,normal,61.04,Watch,tread_wear
30,5,FL,steer,143381.7,27.99,35.71,751.2,58.99,2332.25,10.16,2.076,-0.0262,-0.0302,0.9208,1.05,-1.141,1114.947,0.0512,186.17,-0.9,0.133,68.6,310.47,88.47,tread_wear,91.56,Healthy,tread_wear
241,4,RRI,drive,65439.7,33.73,43.55,741.92,72.14,2333.74,7.77,12.013,-0.0783,0.2072,1.0149,2.479,-1.726,1379.477,0.1282,230.88,7.68,0.859,116.69,314.56,33.26,overload,69.2,Watch,load
198,6,FR,steer,82279.8,35.4,55.06,755.45,75.4,2631.77,8.13,9.232,0.0061,0.064,1.0411,3.198,3.16,1719.54,0.0441,288.76,-0.34,-0.112,77.41,348.37,48.71,normal,97.73,Healthy,none
150,2,RLO,drive,58111.6,42.96,31.6,742.0,72.17,1961.95,8.82,10.498,-0.076,-0.0427,1.009,-0.759,2.077,1000.884,0.0506,169.24,7.69,1.335,98.1,264.41,41.68,normal,81.49,Healthy,load
58,3,FL,steer,84770.9,25.27,42.29,744.73,63.51,1930.84,8.76,10.757,-0.0163,-0.0401,1.0541,0.572,-0.343,1319.139,0.04,220.31,-1.75,1.007,56.79,259.27,40.24,normal,95.23,Healthy,none
158,7,RRO,drive,15139.6,40.48,29.13,705.66,69.43,1590.2,9.98,17.352,-0.0209,0.0024,1.0129,-0.979,1.137,925.335,0.0142,153.91,2.42,1.09,79.51,225.35,3.6,normal,98.69,Healthy,none
52,5,RLI,drive,116397.5,39.59,100.0,473.78,118.52,881.85,8.9,7.439,-0.0358,-0.0248,0.9138,-0.385,0.745,3184.618,0.0558,531.33,-31.24,0.786,44.09,186.13,58.67,underinflation,20.9,Critical,pressure
185,2,RLI,drive,221532.8,28.27,36.22,545.23,72.24,1294.51,12.59,0.3,-0.0261,-0.0687,1.0631,-2.844,1.361,1153.916,0.0559,190.86,-20.87,1.278,64.73,237.42,98.33,underinflation,39.09,Critical,pressure
11,5,RLO,drive,60608.0,14.26,58.67,414.12,78.79,1424.34,12.55,12.331,-0.0319,-0.1064,1.0502,-0.983,2.112,1871.593,0.0704,310.04,-39.9,0.393,71.22,343.94,31.5,underinflation,52.39,Warning,pressure
186,4,RLI,drive,266385.4,31.18,50.66,698.31,71.92,1374.86,7.97,0.3,-0.0219,0.0281,0.9276,4.776,-2.835,1616.09,0.0466,270.81,1.35,-0.382,68.74,196.88,98.33,normal,68.09,Watch,tread_wear
242,4,FL,steer,197703.4,20.83,62.63,772.25,61.11,2474.42,10.58,1.187,-0.0327,-0.0168,1.0293,1.948,-0.485,1949.644,0.0271,327.49,1.88,0.753,72.78,320.42,93.41,normal,85.77,Healthy,tread_wear
54,5,RLO,drive,67464.2,40.97,55.67,690.52,140.0,1239.95,14.53,12.153,0.0107,-0.0356,0.8842,0.413,-1.496,1773.283,0.0702,295.73,0.22,9.059,62.0,179.57,32.48,overheating,47.47,Warning,temperature
247,7,FR,steer,255275.0,14.75,89.17,736.76,64.15,1765.54,10.44,0.3,-0.0261,0.0524,0.9842,-0.186,0.715,2783.901,0.035,462.6,-2.8,-0.007,51.93,239.64,98.33,normal,70.64,Watch,tread_wear
43,8,FL,steer,221815.4,13.84,44.12,756.37,51.42,1930.17,7.42,0.3,-0.0002,-0.0204,1.0531,-0.952,1.859,1376.238,0.0328,232.01,-0.21,0.389,56.77,255.19,98.33,normal,70.17,Watch,tread_wear
153,4,RRI,drive,64830.8,41.15,43.98,508.09,113.31,2095.26,11.45,9.25,-0.0339,0.0006,1.1039,-0.918,-1.239,1397.234,0.0631,231.63,-26.26,1.918,104.76,412.38,48.61,multi_fault,13.82,Critical,pressure
166,4,FR,steer,247066.6,22.56,60.44,753.74,56.77,2476.93,11.41,2.844,0.0229,0.0431,0.9968,-0.673,1.304,1883.212,0.0282,312.29,-0.56,1.577,72.85,328.62,84.2,tread_wear,100.0,Healthy,none
136,7,FR,steer,174548.8,13.64,39.84,776.92,44.86,1826.12,11.62,0.3,-0.5363,0.31,1.9289,5.456,-10.907,1241.323,0.6446,205.99,2.5,1.414,53.71,235.04,98.33,vibration_imbalance,60.94,Watch,tread_wear
234,8,RLI,drive,154211.5,31.97,24.9,674.6,61.16,1546.01,5.41,3.712,-0.0107,0.0265,0.9848,0.334,-2.381,788.414,0.0187,130.63,-2.09,0.881,77.3,229.18,79.38,normal,94.07,Healthy,none
83,4,RRI,drive,67658.5,35.82,28.18,689.76,62.41,1866.7,8.82,12.037,-0.0939,0.0228,1.0509,-0.3,2.494,904.221,0.0631,149.22,0.11,1.038,93.34,270.63,33.13,normal,91.2,Healthy,none
1,4,RLI,drive,131159.4,28.3,71.68,719.11,70.17,947.9,14.34,2.72,0.0052,0.0355,1.0385,0.204,1.566,2280.92,0.0304,382.7,4.37,1.26,47.39,131.82,84.89,normal,93.1,Healthy,none
64,8,FL,steer,221083.4,13.93,81.01,731.33,61.34,2951.45,13.05,0.3,0.0104,0.032,1.0408,2.114,-0.762,2524.926,0.0305,420.62,-3.52,1.014,86.81,403.57,98.33,normal,70.11,Watch,tread_wear
32,7,RLI,drive,295575.4,26.97,42.38,697.77,57.57,1399.47,9.41,0.3,0.0095,-0.0237,0.9057,0.85,2.435,1346.588,0.0564,221.8,1.27,1.901,69.97,200.56,98.33,normal,74.62,Watch,tread_wear
215,7,FL,steer,204153.6,34.3,51.94,798.02,75.53,2272.48,5.31,0.3,0.0104,-0.0187,0.9767,-0.48,0.621,1620.698,0.0183,269.4,5.28,1.251,66.84,284.77,98.33,normal,59.6,Warning,tread_wear
242,3,RRO,drive,142404.7,18.54,41.94,657.35,46.15,1426.84,11.86,2.491,-0.026,0.02,0.9516,-0.263,1.592,1336.751,0.0337,223.02,-4.59,0.651,71.34,217.06,86.16,normal,88.35,Healthy,pressure
103,2,FR,steer,199612.6,29.7,86.15,555.84,101.65,2152.2,16.24,0.3,-0.0266,0.0002,0.928,-0.404,-0.489,2687.693,0.0444,447.94,-26.67,1.278,63.3,387.2,98.33,underinflation,9.12,Critical,pressure
43,6,RRO,drive,125683.1,20.76,40.36,672.02,51.48,1009.93,11.19,5.272,-0.0164,-0.0216,0.9783,-1.468,-1.917,1279.661,0.0201,212.22,-2.47,1.34,50.5,150.28,70.71,normal,97.72,Healthy,none
117,7,RLI,drive,79481.6,23.33,54.37,649.5,61.44,1297.47,7.7,10.927,0.0172,-0.0126,0.9187,-0.556,0.527,1729.705,0.0485,289.06,-5.73,0.965,64.87,199.76,39.29,normal,90.3,Healthy,pressure
73,2,FR,steer,107943.7,14.6,21.71,757.31,45.38,2579.11,13.06,2.868,0.1372,0.0423,0.9788,-1.026,1.622,678.674,0.0838,112.98,-0.09,0.936,75.86,340.56,84.07,tread_wear,98.87,Healthy,none
222,4,FL,steer,160076.0,26.19,74.18,749.41,66.77,2152.84,6.82,0.3,0.0393,0.0058,1.0056,-0.647,1.365,2318.018,0.0232,386.28,-1.13,1.339,63.32,287.27,98.33,normal,72.14,Watch,tread_wear
71,5,RRO,drive,168261.1,32.25,100.0,698.4,84.95,2047.61,12.88,3.558,0.0174,0.0645,1.0092,-1.394,-0.971,3181.737,0.0389,533.94,1.36,1.759,102.38,293.18,80.23,normal,74.19,Watch,load
18,6,RRO,drive,7492.4,27.97,70.54,717.63,73.1,1257.7,3.42,16.554,0.0353,0.0088,0.9844,2.016,-0.358,2243.634,0.0229,375.07,4.15,1.175,62.89,175.26,8.03,normal,93.51,Healthy,none
41,7,RLO,drive,253880.9,24.85,36.21,692.25,53.44,1335.43,11.42,0.3,0.0146,0.0451,0.9339,-3.011,-0.819,1149.595,0.0469,192.09,0.47,1.359,66.77,192.91,98.33,normal,71.2,Watch,tread_wear
31,2,RLI,drive,158842.7,36.94,94.85,712.79,86.53,1470.13,6.83,1.395,-0.0978,-0.0774,1.0627,2.535,-3.048,3018.107,0.0806,502.99,3.45,0.727,73.51,206.25,92.25,normal,70.12,Watch,tread_wear
232,2,RRI,drive,188989.0,26.22,73.08,712.7,70.83,1430.83,10.67,0.3,0.1203,-0.0827,1.0486,2.677,-0.386,2324.301,0.0888,388.44,3.44,0.754,71.54,200.76,98.33,normal,66.6,Watch,tread_wear
58,7,FR,steer,51316.3,20.13,60.1,495.99,87.59,1929.81,13.86,11.537,0.0023,-0.005,0.9643,-4.111,1.228,1883.093,0.0209,309.87,-34.57,1.393,56.76,389.08,35.91,underinflation,45.26,Warning,pressure
39,3,FR,steer,210726.6,23.11,39.8,762.94,56.09,1812.13,10.02,0.3,0.0832,0.0645,1.0491,-3.622,0.985,1238.043,0.0671,209.94,0.65,1.128,53.3,237.52,98.33,normal,71.33,Watch,tread_wear
153,7,RLI,drive,129250.1,26.3,64.7,684.79,66.03,1248.75,9.71,2.93,-0.0797,-0.0448,1.0113,-0.73,0.406,2060.749,0.0532,342.84,-0.61,0.801,62.44,182.35,83.72,normal,99.42,Healthy,none
14,1,RRI,drive,134613.9,20.78,85.45,657.16,73.8,1346.68,10.99,1.126,-0.0134,-0.047,1.0245,2.509,0.448,2713.1,0.0316,451.21,-4.62,0.822,67.33,204.92,93.74,normal,69.79,Watch,tread_wear
132,7,RRI,drive,159921.4,39.71,91.74,653.33,95.67,1636.27,12.05,3.25,-0.1465,-0.0801,0.9849,-1.479,-2.637,2921.382,0.0968,484.77,-5.18,0.625,81.81,250.45,81.95,normal,72.22,Watch,temperature
186,8,RLO,drive,155845.5,36.86,45.8,713.72,119.62,1617.29,11.13,0.673,0.0472,-0.0886,0.9696,-0.404,-0.179,1456.572,0.0606,241.3,3.59,6.194,80.86,226.6,96.26,overheating,32.39,Critical,temperature
32,1,FR,steer,245607.6,33.09,56.84,515.01,92.34,2648.55,13.38,0.3,-0.0794,-0.0122,1.031,0.167,-1.198,1778.13,0.0497,290.53,-32.06,1.364,77.9,514.27,98.33,underinflation,15.67,Critical,pressure
234,5,RRI,drive,105147.4,22.15,68.89,699.79,66.86,1562.47,7.61,7.091,-0.0255,-0.0312,0.9878,1.321,0.825,2189.414,0.0243,366.72,1.57,0.972,78.12,223.28,60.6,normal,95.66,Healthy,none
94,4,RRI,drive,296121.7,34.87,67.85,677.12,75.72,1247.49,14.33,0.3,0.0872,-0.0196,1.0428,0.943,1.769,2158.01,0.0572,361.7,-1.72,0.332,62.37,184.24,98.33,normal,65.88,Watch,tread_wear
135,1,RRI,drive,67897.2,23.44,76.22,698.77,68.99,1589.49,9.92,11.424,-0.0284,-0.0249,1.0434,-2.203,-2.21,2429.868,0.0332,402.41,1.42,1.065,79.47,227.47,36.53,normal,98.18,Healthy,none
215,1,RRI,drive,223599.4,29.29,100.0,665.32,81.03,1786.34,11.51,0.3,0.0446,0.0257,0.9882,1.232,2.125,3180.608,0.0305,531.14,-3.44,1.25,89.32,268.5,98.33,normal,56.85,Warning,tread_wear
30,4,RLI,drive,65860.0,30.03,0.0,685.72,46.05,1484.8,10.01,10.44,0.0064,-0.0069,0.9749,-0.339,0.867,4.437,0.0155,2.38,-0.48,1.375,74.24,216.53,42.0,normal,100.0,Healthy,none
243,8,FR,steer,237007.9,35.43,52.76,747.59,123.49,2423.49,11.03,0.3,-0.0225,-0.0592,1.0013,-0.299,-0.686,1640.995,0.0366,273.61,-1.37,6.762,71.28,324.17,98.33,overheating,26.03,Critical,temperature
209,5,FR,steer,67172.0,36.25,55.05,498.95,98.38,2051.14,12.48,11.745,-0.005,-0.0179,1.0243,1.361,1.163,1719.179,0.0177,287.3,-34.18,-0.016,60.33,411.09,34.75,underinflation,38.07,Critical,pressure
209,1,RRI,drive,231278.6,20.25,29.6,523.16,85.16,873.57,17.8,0.228,-0.1727,-0.2233,0.9421,-4.616,0.003,936.253,0.1663,157.43,-24.07,0.123,43.68,166.98,98.74,multi_fault,18.72,Critical,pressure
163,3,FR,steer,106243.4,31.75,49.63,778.74,69.33,2466.95,9.57,6.581,0.0196,-0.0908,1.0432,2.337,-2.244,1545.962,0.0592,258.16,2.74,0.097,72.56,316.79,63.44,normal,99.41,Healthy,none
139,7,FR,steer,269819.5,25.75,69.59,478.98,95.6,2427.93,8.62,0.3,0.0735,-0.0848,1.0162,1.922,1.925,2171.009,0.0655,360.97,-36.81,0.369,71.41,506.89,98.33,underinflation,16.09,Critical,pressure
247,1,RRI,drive,256497.9,33.85,22.29,710.71,57.32,1546.19,6.94,0.3,0.0247,-0.0469,0.9196,3.188,-0.718,711.208,0.0556,118.93,3.15,0.421,77.31,217.55,98.33,normal,72.87,Watch,tread_wear
148,5,FL,steer,24227.8,37.9,57.02,796.22,70.95,2016.46,8.09,15.647,0.0611,-0.0032,0.9673,0.862,-2.993,1778.463,0.04,296.11,5.04,0.483,59.31,253.25,13.07,normal,94.47,Healthy,none
56,1,RRO,drive,26283.6,35.47,73.24,730.67,81.78,1426.33,10.86,15.227,-0.0001,-0.1461,1.041,1.127,2.116,2329.735,0.0876,387.52,6.05,0.181,71.32,195.21,15.41,normal,84.86,Healthy,temperature
87,7,FR,steer,127003.0,22.12,50.28,779.63,58.54,3148.2,11.69,7.244,-0.0181,0.005,0.9141,0.772,0.453,1565.775,0.0508,259.28,2.85,1.338,92.59,403.8,59.76,normal,91.52,Healthy,none
61,5,FR,steer,144543.9,30.51,44.95,794.58,64.9,2820.38,8.47,5.583,-0.0541,0.0505,0.9945,-1.25,-1.051,1398.026,0.0428,232.45,4.83,0.504,82.95,354.95,68.98,normal,93.44,Healthy,none
12,4,FR,steer,297499.9,27.32,58.25,540.64,86.72,1940.16,10.17,0.3,0.0023,-0.0066,1.0,0.678,0.608,1815.444,0.004,304.14,-28.68,0.934,57.06,358.86,98.33,underinflation,22.12,Critical,pressure
129,6,RLI,drive,101118.7,24.7,52.05,680.41,61.85,1333.91,10.6,2.134,-0.0711,0.0613,0.9736,0.854,-0.95,1656.683,0.0563,275.62,-1.25,0.251,66.7,196.05,88.14,tread_wear,91.57,Healthy,tread_wear
136,8,RLO,drive,66482.9,15.75,59.2,700.73,53.91,1561.47,7.08,12.168,-0.0172,0.0042,0.9691,-0.25,-2.358,1883.468,0.0206,314.09,1.7,0.573,78.07,222.84,32.4,normal,98.99,Healthy,none
173,8,RRI,drive,258131.4,20.01,65.27,666.46,65.22,1512.29,10.7,0.3,0.0054,-0.0491,1.0972,0.35,2.091,2080.087,0.0629,343.95,-3.27,1.11,75.61,226.91,98.33,normal,67.63,Watch,tread_wear
24,3,RRI,drive,282093.4,21.72,44.87,694.61,58.45,781.54,6.71,0.3,-0.0442,-0.0302,0.9682,-1.298,1.274,1426.394,0.036,238.08,0.81,-0.396,39.08,112.51,98.33,normal,72.08,Watch,tread_wear
127,4,RLO,drive,32469.8,45.37,70.97,699.77,85.26,1999.96,4.36,14.668,-0.0368,-0.0128,0.9393,-2.274,1.647,2256.271,0.0416,377.69,1.56,0.278,100.0,285.8,18.51,normal,74.08,Watch,temperature
230,1,FR,steer,194887.9,35.58,81.15,770.61,81.94,3086.68,10.64,0.3,0.0083,0.0747,1.0023,2.488,0.226,2529.182,0.0434,423.48,1.66,-0.361,90.78,400.55,98.33,normal,61.51,Watch,tread_wear
150,1,RRO,drive,65524.7,23.28,74.06,745.8,70.46,1185.84,13.64,10.385,0.0296,-0.001,1.059,1.447,0.553,2357.327,0.0381,394.13,8.24,1.404,59.29,159.0,42.31,normal,94.29,Healthy,pressure
198,5,RRI,drive,121964.6,23.67,38.22,707.94,57.18,1119.72,11.61,5.974,-0.0678,-0.0924,0.9796,-0.149,-1.731,1217.314,0.0672,202.9,2.75,0.929,55.99,158.17,66.81,normal,100.0,Healthy,none
4,7,FR,steer,100234.6,28.84,58.14,774.53,68.02,2529.05,6.1,10.058,-0.0059,-0.0131,0.9441,-0.711,-2.742,1818.141,0.0333,301.42,2.18,0.058,74.38,326.53,44.12,normal,99.82,Healthy,none
23,6,RRO,drive,64529.9,31.7,39.37,660.92,64.17,1329.4,12.4,10.863,-0.0076,-0.0593,0.9159,-2.01,2.476,1254.885,0.0596,207.48,-4.08,1.55,66.47,201.14,39.65,normal,95.88,Healthy,pressure
17,3,RLI,drive,33896.4,28.09,75.9,682.3,78.03,1381.29,9.88,14.792,0.035,-0.0836,0.9401,-0.995,-0.457,2415.117,0.0627,402.44,-0.97,1.617,69.06,202.45,17.82,normal,90.63,Healthy,temperature
100,8,RRI,drive,152790.7,29.11,72.76,410.95,99.24,1638.32,8.89,2.575,-0.0109,-0.0853,1.002,0.423,-3.924,2313.248,0.0497,383.99,-40.36,0.45,81.92,398.67,85.7,underinflation,32.0,Critical,pressure
183,2,RRO,drive,57103.1,44.03,68.09,639.53,83.85,1590.58,5.39,12.941,-0.0405,0.0233,0.9947,1.447,-1.001,2172.658,0.0271,359.32,-7.18,1.289,79.53,248.71,28.1,normal,81.39,Healthy,pressure
18,7,RLI,drive,100566.6,36.93,66.22,692.59,77.74,1663.1,11.92,9.266,-0.0154,0.0662,0.9926,-2.325,1.567,2106.735,0.0395,352.54,0.52,0.961,83.15,240.13,48.52,normal,93.08,Healthy,temperature
113,8,RLO,drive,126243.0,25.6,65.64,648.13,62.05,1867.98,8.58,4.233,-0.0175,-0.0187,0.9814,0.394,1.076,2084.891,0.0183,346.2,-5.93,0.601,93.4,288.21,76.48,normal,83.28,Healthy,pressure
239,8,FL,steer,31159.9,35.06,69.02,772.39,77.14,2368.18,10.89,14.909,-0.0367,-0.0642,0.9923,-2.576,1.273,2153.275,0.0429,359.03,1.9,1.538,69.65,306.6,17.17,normal,91.53,Healthy,temperature
11,8,FL,steer,257052.9,42.71,70.2,770.39,139.44,3014.18,9.41,0.3,-0.0038,0.0127,0.9869,-0.913,-0.511,2193.286,0.0107,364.72,1.63,8.786,88.65,391.25,98.33,overheating,23.54,Critical,temperature
94,2,RLI,drive,17951.5,32.92,41.13,702.21,61.43,1242.24,12.31,16.063,-0.105,0.017,0.9263,1.262,0.545,1309.321,0.0747,216.8,1.92,0.865,62.11,176.9,10.76,normal,98.3,Healthy,none
131,7,FR,steer,208625.4,32.07,78.36,713.25,73.56,2012.2,5.25,0.3,-0.0313,-0.0965,1.0574,1.052,-1.944,2443.102,0.0673,408.2,-5.9,0.836,59.18,282.12,98.33,normal,59.27,Warning,tread_wear
129,4,FR,steer,292254.0,42.12,21.38,788.91,69.77,2558.88,7.37,0.3,-0.0094,-0.0835,1.055,-0.065,-4.075,665.027,0.058,110.42,4.08,1.084,75.26,324.36,98.33,normal,74.54,Watch,tread_wear
166,3,RRO,drive,193869.5,30.49,40.14,676.36,60.42,1365.4,9.05,0.3,-0.0619,-0.0184,1.0377,2.356,2.151,1282.031,0.0432,211.3,-1.83,1.283,68.27,201.87,98.33,normal,68.52,Watch,tread_wear
220,4,RRO,drive,105215.7,23.81,73.94,682.15,63.15,1209.12,7.41,6.197,0.0663,-0.0013,0.9534,3.872,-2.138,2353.187,0.0468,391.16,-0.99,1.525,60.46,177.25,65.57,normal,95.02,Healthy,none
72,8,RRI,drive,212424.8,33.47,78.32,656.13,80.34,1433.55,10.05,0.3,0.0619,0.0179,0.9826,2.9,-0.518,2490.987,0.0385,415.45,-4.77,0.128,71.68,218.48,98.33,normal,58.42,Warning,tread_wear
123,2,RRI,drive,91333.8,25.47,100.0,728.34,77.13,1196.63,10.63,7.719,0.0075,0.0542,0.9234,-1.585,-2.437,3179.753,0.0544,530.97,5.71,1.507,59.83,164.3,57.12,normal,86.99,Healthy,temperature
238,4,FL,steer,286160.5,29.49,40.05,767.79,60.83,2597.62,7.93,0.3,-0.0022,0.0579,1.0318,-1.379,-0.614,1247.806,0.0381,209.86,1.29,1.065,76.4,338.32,98.33,normal,66.94,Watch,tread_wear
184,2,RRO,drive,45006.0,25.17,95.46,682.78,73.9,1170.99,5.47,14.535,-0.0665,-0.0061,1.0405,-2.317,-0.404,3041.541,0.0451,508.15,-0.9,1.386,58.55,171.5,19.25,normal,97.5,Healthy,none
98,3,RLI,drive,85883.4,19.94,74.51,703.58,66.79,1364.16,11.98,8.2,-0.0199,-0.0146,0.9504,-0.691,-2.151,2371.775,0.032,393.58,2.12,2.471,68.21,193.89,54.44,normal,95.01,Healthy,none
62,8,RRO,drive,20338.5,28.14,28.28,669.86,56.7,869.62,9.6,15.621,-0.7625,-0.6263,0.7142,1.663,-3.23,902.565,0.5931,150.78,-2.78,0.744,43.48,129.82,13.22,vibration_imbalance,85.53,Healthy,vibration
196,1,FL,steer,83371.6,20.45,56.48,762.32,55.49,1705.16,9.98,11.336,-0.004,-0.0657,1.0019,-2.601,-1.31,1760.54,0.038,295.0,0.57,1.429,50.15,223.68,37.02,normal,99.41,Healthy,none
177,8,RRO,drive,289372.9,23.98,69.98,648.33,67.78,1045.66,10.58,0.3,0.0769,-0.0503,1.0546,-1.837,0.743,2225.787,0.0617,369.01,-5.9,1.167,52.28,161.29,98.33,normal,65.44,Watch,tread_wear
21,7,RLO,drive,22126.0,30.61,36.43,380.17,98.01,1501.28,16.35,15.345,0.0283,0.1054,0.9683,-2.854,-4.375,1159.275,0.0656,193.9,-44.82,1.467,75.06,394.9,14.75,underinflation,38.45,Critical,pressure
238,4,RLO,drive,7191.1,35.05,38.29,678.9,66.51,1542.96,10.33,18.0,0.0032,-0.0105,1.0453,0.307,-2.987,1220.041,0.0269,201.98,-1.47,1.727,77.15,227.27,0.0,normal,98.36,Healthy,none
52,1,RLI,drive,43453.7,30.4,71.07,641.4,72.35,1860.31,7.58,13.291,-0.0483,-0.0355,0.9966,0.152,2.734,2259.096,0.0347,374.45,-6.91,0.283,93.02,290.04,26.16,normal,83.76,Healthy,pressure
7,7,RRO,drive,176513.5,27.4,51.75,641.83,66.14,2018.84,6.16,2.661,-0.0006,-0.0081,1.0258,1.271,-0.344,1649.634,0.0156,272.68,-6.85,2.018,100.94,314.54,85.22,tread_wear,75.44,Watch,load
136,5,RLO,drive,200228.8,23.65,61.96,678.81,59.59,1536.91,9.37,0.3,0.0336,-0.0389,0.9545,1.308,-1.061,1971.201,0.0396,330.31,-1.48,0.94,76.85,226.41,98.33,normal,71.1,Watch,tread_wear
86,5,RRI,drive,8322.6,24.48,47.77,717.48,61.26,1861.48,10.92,17.266,0.0049,-0.0178,0.9061,2.108,-3.269,1521.461,0.0552,255.18,4.13,0.561,93.07,259.45,4.08,normal,93.89,Healthy,none
21,1,RRO,drive,212511.0,27.49,35.76,649.05,52.19,907.81,8.85,0.3,-0.0805,0.0501,1.0855,-2.169,-2.254,1139.654,0.0737,188.94,-5.8,1.575,45.39,139.87,98.33,normal,64.88,Watch,tread_wear
62,6,RLI,drive,119912.1,19.86,55.62,692.73,111.79,1458.92,9.06,4.6,-0.0166,0.007,0.9765,0.622,4.12,1772.544,0.0171,296.5,0.54,7.602,72.95,210.6,74.45,overheating,60.54,Watch,temperature
177,1,FR,steer,81959.2,34.68,61.88,796.34,77.11,2416.32,6.57,8.576,0.0474,-0.0439,1.0203,-0.121,-2.971,1933.356,0.0391,322.51,5.06,1.485,71.07,303.43,52.35,normal,90.24,Healthy,temperature
